511145.b0356	frmA
511145.b0147	ligT
511145.b3942	katG
511145.b4071	nrfB
511145.b2263	menH
511145.b2161	nupX
511145.b2380	ypdA
511145.b2568	lepB
511145.b4041	plsB
511145.b2479	gcvR
511145.b2089	insF1-5
511145.b2223	atoE
511145.b1678	ldtE
511145.b1796	yoaG
511145.b1137	ymfD
511145.b2582	trxC
511145.b3093	exuT
511145.b0996	torC
511145.b3911	cpxA
511145.b2902	ygfF
511145.b0548	ninE
511145.b1669	ydhT
511145.b1398	paaK
511145.b2632	yfjP
511145.b3877	yihP
511145.b3250	mreC
511145.b1455	yncH
511145.b1501	ydeP
511145.b1313	ycjQ
511145.b4672	ymiB
511145.b3588	aldB
511145.b2433	yfeZ
511145.b1314	ycjR
511145.b2832	ygdQ
511145.b2209	eco
511145.b4172	hfq
511145.b4082	mdtN
511145.b2675	nrdE
511145.b4012	yjaB
511145.b1273	yciN
511145.b2423	cysW
511145.b2861	insC1-4
511145.b0346	mhpR
511145.b3729	glmS
511145.b1958	yedI
511145.b1430	tehB
511145.b2284	nuoF
511145.b4054	tyrB
511145.b1322	ycjF
511145.b1947	fliO
511145.b1971	yedY
511145.b0289	ecpE
511145.b0595	entB
511145.b3009	yghB
511145.b3244	tldD
511145.b0618	citC
511145.b2942	metK
511145.b2900	yqfB
511145.b1184	umuC
511145.b0307	ykgF
511145.b0045	yaaU
511145.b0773	ybhB
511145.b2667	ygaV
511145.b4468	glcE
511145.b2077	iceT
511145.b0454	ybaZ
511145.b2796	sdaC
511145.b1895	uspC
511145.b3008	metC
511145.b0820	ybiT
511145.b4042	dgkA
511145.b0901	ycaK
511145.b3484	yhhI
511145.b4386	lplA
511145.b1496	yddA
511145.b2370	evgS
511145.b1705	ydiE
511145.b1628	rsxB
511145.b2846	yqeH
511145.b3547	yhjX
511145.b3599	mtlA
511145.b2366	dsdA
511145.b4472	yhdP
511145.b1478	adhP
511145.b3253	acuI
511145.b1798	leuE
511145.b1923	fliC
511145.b3657	yicJ
511145.b0067	thiP
511145.b0399	phoB
511145.b2377	yfdY
511145.b0475	hemH
511145.b1053	mdtG
511145.b0448	mdlA
511145.b4011	yjaA
511145.b1770	ydjF
511145.b0504	allS
511145.b2229	yfaT
511145.b1595	ynfL
511145.b2991	hybF
511145.b1363	trkG
511145.b3237	argR
511145.b4187	aidB
511145.b1634	dtpA
511145.b1000	cbpA
511145.b2880	ygfM
511145.b1987	cbl
511145.b1374	pinR
511145.b2389	yfeO
511145.b2663	gabP
511145.b3106	yhaK
511145.b3428	glgP
511145.b4120	melB
511145.b4216	ytfJ
511145.b4321	gntP
511145.b1357	ydaS
511145.b0580	ybdJ
511145.b3512	gadE
511145.b1610	tus
511145.b2877	mocA
511145.b3909	kdgT
511145.b1290	sapF
511145.b0811	glnH
511145.b1297	puuA
511145.b0285	paoB
511145.b0696	kdpC
511145.b2124	yehS
511145.b1755	ynjC
511145.b3945	gldA
511145.b4074	nrfE
511145.b4056	yjbQ
511145.b4349	hsdM
511145.b4477	dgoA
511145.b3180	yhbY
511145.b2264	menD
511145.b0922	mukF
511145.b2259	pmrD
511145.b2586	yfiM
511145.b2749	ygbE
511145.b4155	epmA
511145.b2326	epmC
511145.b4256	yjgM
511145.b2577	yfiE
511145.b4265	idnT
511145.b3439	yhhW
511145.b0279	yagM
511145.b2152	yeiB
511145.b1150	ymfR
511145.b1594	mlc
511145.b2237	inaA
511145.b3960	argH
511145.b0360	insC1
511145.b2729	hypD
511145.b2349	intS
511145.b3987	rpoB
511145.b1407	ydbD
511145.b3921	yiiR
511145.b3159	yhbV
511145.b3630	waaP
511145.b2819	recD
511145.b3508	yhiD
511145.b3432	glgB
511145.b0654	gltJ
511145.b1623	add
511145.b1677	lpp
511145.b3103	yhaH
511145.b4395	ytjC
511145.b0001	thrL
511145.b3444	insA-5
511145.b1836	yebV
511145.b4663	azuC
511145.b3142	yraH
511145.b2784	relA
511145.b3378	yhfU
511145.b1629	rsxC
511145.b4347	symE
511145.b0605	ahpC
511145.b2845	yqeG
511145.b4354	yjiY
511145.b1896	otsA
511145.b0426	yajQ
511145.b4360	yjjA
511145.b1123	potD
511145.b1891	flhC
511145.b1726	yniB
511145.b0172	frr
511145.b0687	seqA
511145.b0721	sdhC
511145.b1046	clsC
511145.b3615	waaH
511145.b3674	yidF
511145.b0995	torR
511145.b1424	opgD
511145.b2897	sdhE
511145.b0579	ybdF
511145.b0530	sfmA
511145.b2253	arnB
511145.b0366	tauB
511145.b1750	ydjX
511145.b1757	ynjE
511145.b4209	ytfE
511145.b2744	umpG
511145.b3597	yibH
511145.b1090	plsX
511145.b3570	bax
511145.b2140	dusC
511145.b0009	mog
511145.b0063	araB
511145.b0682	chiQ
511145.b3211	yhcC
511145.b3315	rplV
511145.b0642	leuS
511145.b4377	yjjU
511145.b1882	cheY
511145.b0809	glnQ
511145.b1251	yciI
511145.b3791	wecE
511145.b3157	yhbT
511145.b0865	ybjP
511145.b1040	csgD
511145.b1065	mdtH
511145.b2364	dsdC
511145.b1554	rrrQ
511145.b2872	ygeY
511145.b1349	recT
511145.b2059	wcaA
511145.b0021	insB1
511145.b2392	mntH
511145.b1298	puuD
511145.b2177	yejA
511145.b0261	mmuM
511145.b4047	yjbL
511145.b2046	wzxC
511145.b3958	argC
511145.b3059	plsY
511145.b3426	glpD
511145.b0729	sucD
511145.b1266	yciV
511145.b1311	ycjO
511145.b1012	rutA
511145.b1070	flgN
511145.b3826	yigL
511145.b2235	nrdB
511145.b0095	ftsZ
511145.b0678	nagB
511145.b3052	hldE
511145.b0830	gsiB
511145.b1767	ansA
511145.b2631	rnlB
511145.b3143	yraI
511145.b0621	dcuC
511145.b4331	kptA
511145.b0188	tilS
511145.b4201	priB
511145.b2025	hisF
511145.b3637	rpmB
511145.b1132	hflD
511145.b1443	ydcV
511145.b3981	secE
511145.b4473	smf
511145.b3706	mnmE
511145.b0423	thiI
511145.b1317	ycjU
511145.b2195	dsbE
511145.b2218	rcsC
511145.b3095	yqjA
511145.b4063	soxR
511145.b3642	pyrE
511145.b3043	ygiL
511145.b3325	gspD
511145.b1073	flgB
511145.b1355	ydaG
511145.b1300	puuC
511145.b0903	pflB
511145.b3394	hofN
511145.b3055	ygiM
511145.b1888	cheA
511145.b0947	ycbX
511145.b1857	znuA
511145.b4311	nanC
511145.b0596	entA
511145.b3463	ftsE
511145.b4195	ulaC
511145.b3252	csrD
511145.b2826	ppdA
511145.b3523	yhjE
511145.b0177	bamA
511145.b3985	rplJ
511145.b0068	thiB
511145.b4396	rob
511145.b0361	insD1
511145.b2527	hscB
511145.b1419	ydcA
511145.b2538	hcaE
511145.b3091	uxaA
511145.b1739	osmE
511145.b3715	yieH
511145.b3871	typA
511145.b2738	ygbL
511145.b3770	ilvE
511145.b0166	dapD
511145.b2943	galP
511145.b2573	rpoE
511145.b0264	insB1-2
511145.b1320	ycjW
511145.b0786	ybhL
511145.b2357	yfdN
511145.b1587	ynfE
511145.b2620	smpB
511145.b0936	ssuA
511145.b0761	modE
511145.b2536	hcaT
511145.b1147	ymfL
511145.b3128	garD
511145.b2192	insH1-8
511145.b0433	ampG
511145.b0531	sfmC
511145.b3485	yhhJ
511145.b2445	yffN
511145.b2286	nuoC
511145.b4327	hypT
511145.b4415	hokE
511145.b2444	yffM
511145.b3816	corA
511145.b1813	nudL
511145.b2094	gatA
511145.b3382	yhfY
511145.b1360	ydaV
511145.b4655	ythA
511145.b0274	insB1-3
511145.b0073	leuB
511145.b0237	pepD
511145.b0939	elfD
511145.b0882	clpA
511145.b3251	mreB
511145.b3980	tufB
511145.b0137	yadL
511145.b0342	lacA
511145.b2528	iscA
511145.b1061	dinI
511145.b3032	cpdA
511145.b3033	yqiB
511145.b2733	mutS
511145.b0546	ybcM
511145.b0831	gsiC
511145.b1504	ydeS
511145.b4257	yjgN
511145.b0568	nfrA
511145.b4553	ysaB
511145.b3571	malS
511145.b0376	ampH
511145.b2762	cysH
511145.b3486	rbbA
511145.b4586	ykfM
511145.b1335	ogt
511145.b4235	pmbA
511145.b4372	holD
511145.b1217	chaB
511145.b1590	ynfH
511145.b0373	insE1-2
511145.b3386	rpe
511145.b3501	arsR
511145.b3061	ttdA
511145.b3820	yigI
511145.b3863	polA
511145.b1047	opgC
511145.b3193	mlaD
511145.b0277	yagK
511145.b1177	ycgJ
511145.b1214	ychA
511145.b2198	ccmD
511145.b0919	ycbJ
511145.b3449	ugpQ
511145.b2777	queE
511145.b2599	pheA
511145.b2367	emrY
511145.b2243	glpC
511145.b3482	rhsB
511145.b0178	skp
511145.b0584	fepA
511145.b2019	hisG
511145.b1772	ydjH
511145.b2323	fabB
511145.b2360	yfdQ
511145.b2419	yfeK
511145.b2552	hmp
511145.b2548	yphF
511145.b0905	ycaO
511145.b0529	folD
511145.b1885	tap
511145.b3329	gspH
511145.b4078	yjcO
511145.b3223	nanE
511145.b1717	rpmI
511145.b3305	rplF
511145.b4402	yjjY
511145.b2844	yqeF
511145.b3162	deaD
511145.b2805	fucR
511145.b0287	yagU
511145.b0031	dapB
511145.b3330	gspI
511145.b0473	htpG
511145.b0888	trxB
511145.b2786	barA
511145.b3467	yhhM
511145.b1166	ariR
511145.b0634	mrdB
511145.b1346	ydaQ
511145.b4262	lptG
511145.b0547	ybcN
511145.b2093	gatB
511145.b4111	proP
511145.b2750	cysC
511145.b4407	thiS
511145.b2393	nupC
511145.b1476	fdnI
511145.b1932	yedL
511145.b1858	znuC
511145.b4383	deoB
511145.b2646	ypjF
511145.b1292	sapC
511145.b3098	yqjD
511145.b0185	accA
511145.b2601	aroF
511145.b3113	tdcF
511145.b1814	sdaA
511145.b3192	mlaC
511145.b1469	narU
511145.b3465	rsmD
511145.b0738	tolR
511145.b1953	yodD
511145.b3867	hemN
511145.b1668	ydhS
511145.b1275	cysB
511145.b3818	yigG
511145.b3878	yihQ
511145.b2728	hypC
511145.b1861	ruvA
511145.b1708	nlpC
511145.b1516	lsrB
511145.b2375	yfdX
511145.b2095	gatZ
511145.b3917	sbp
511145.b1396	paaI
511145.b2440	eutC
511145.b1542	ydfI
511145.b4034	malE
511145.b3215	yhcA
511145.b4374	yjjG
511145.b2539	hcaF
511145.b3184	yhbE
511145.b3552	yiaD
511145.b2798	ygdG
511145.b3319	rplD
511145.b4539	yoeB
511145.b4268	idnK
511145.b0097	secM
511145.b1025	ycdT
511145.b1560	ydfU
511145.b1086	rluC
511145.b0386	proC
511145.b4125	dcuS
511145.b0239	frsA
511145.b0956	matP
511145.b3176	glmM
511145.b3357	crp
511145.b3555	yiaG
511145.b1818	manY
511145.b0042	fixB
511145.b1414	ydcF
511145.b0649	djlC
511145.b0243	proA
511145.b0875	aqpZ
511145.b3741	mnmG
511145.b0052	pdxA
511145.b2676	nrdF
511145.b0479	fsr
511145.b3145	yraK
511145.b3672	ivbL
511145.b4269	ahr
511145.b0867	amiD
511145.b1143	ymfI
511145.b4137	cutA
511145.b0118	acnB
511145.b3003	yghA
511145.b1338	abgA
511145.b3172	argG
511145.b3897	frvR
511145.b1867	yecD
511145.b2454	eutJ
511145.b1271	yciK
511145.b0242	proB
511145.b4258	valS
511145.b2480	bcp
511145.b0914	msbA
511145.b0792	ybhR
511145.b2515	ispG
511145.b2975	glcA
511145.b3778	rep
511145.b2550	yphH
511145.b1206	dauA
511145.b3535	yhjR
511145.b3563	yiaB
511145.b1348	ralR
511145.b2699	recA
511145.b0388	aroL
511145.b3232	zapE
511145.b3412	bioH
511145.b3267	yhdV
511145.b1013	rutR
511145.b3293	yhdN
511145.b1573	ydfC
511145.b0153	fhuB
511145.b0128	yadH
511145.b2013	yeeE
511145.b2213	ada
511145.b1517	lsrF
511145.b2298	yfcC
511145.b1664	ydhQ
511145.b3146	rsmI
511145.b2318	truA
511145.b1589	ynfG
511145.b2461	eutP
511145.b4294	insA-6
511145.b4249	bdcA
511145.b4602	ynhF
511145.b1358	ydaT
511145.b2483	hyfC
511145.b3790	wecD
511145.b2294	yfbU
511145.b0179	lpxD
511145.b2623	yfjH
511145.b1329	mppA
511145.b0417	thiL
511145.b1077	flgF
511145.b1219	ychN
511145.b3321	rpsJ
511145.b2968	yghD
511145.b3754	hsrA
511145.b1679	sufE
511145.b1337	abgB
511145.b3634	coaD
511145.b0737	tolQ
511145.b3809	dapF
511145.b1377	ompN
511145.b1894	insA-4
511145.b0890	ftsK
511145.b3156	yhbS
511145.b2875	yqeB
511145.b1893	insB1-5
511145.b4206	ytfB
511145.b2398	yfeC
511145.b4093	phnO
511145.b0518	fdrA
511145.b1658	purR
511145.b3021	mqsA
511145.b2939	yqgB
511145.b3822	recQ
511145.b1410	ynbC
511145.b2972	pppA
511145.b4121	yjdF
511145.b2056	wcaD
511145.b1919	dcyD
511145.b2107	rcnB
511145.b3013	yqhG
511145.b3360	pabA
511145.b4144	yjeI
511145.b3499	rlmJ
511145.b2933	cmtA
511145.b0581	ybdK
511145.b1009	rutD
511145.b0290	ecpD
511145.b0457	ylaB
511145.b0525	ppiB
511145.b1724	ydiZ
511145.b1730	ydjO
511145.b2145	yeiS
511145.b2003	yeeT
511145.b2718	hycH
511145.b1441	ydcT
511145.b0211	mltD
511145.b4309	nanS
511145.b0832	gsiD
511145.b1823	cspC
511145.b1951	rcsA
511145.b3345	tusD
511145.b0941	elfG
511145.b4173	hflX
511145.b2963	mltC
511145.b0488	ybbJ
511145.b4685	yrbN
511145.b0527	ybcI
511145.b0606	ahpF
511145.b1597	asr
511145.b3889	yiiE
511145.b2529	iscU
511145.b1754	ynjB
511145.b3335	gspO
511145.b1130	phoP
511145.b3743	asnC
511145.b1748	astC
511145.b1268	yciQ
511145.b0015	dnaJ
511145.b1067	yceH
511145.b1001	yccE
511145.b1795	yeaQ
511145.b2504	yfgG
511145.b3198	kdsC
511145.b3257	yhdT
511145.b3831	udp
511145.b0311	betA
511145.b0833	yliE
511145.b1163	bluF
511145.b1862	yebB
511145.b2930	yggF
511145.b4098	phnJ
511145.b4158	yjeO
511145.b0857	potI
511145.b1783	yeaG
511145.b3049	glgS
511145.b3090	ygjV
511145.b1698	ydiR
511145.b3511	hdeD
511145.b1553	rzpQ
511145.b2158	yeiH
511145.b2020	hisD
511145.b3110	yhaO
511145.b4595	yciY
511145.b1785	yeaI
511145.b0181	lpxA
511145.b4511	ybdZ
511145.b0275	insA-3
511145.b0810	glnP
511145.b3038	ygiC
511145.b3327	gspF
511145.b0512	allB
511145.b4151	frdD
511145.b1930	yedF
511145.b2262	menB
511145.b0214	rnhA
511145.b3407	yhgF
511145.b2838	lysA
511145.b2747	ispD
511145.b2882	xanQ
511145.b1332	ynaJ
511145.b2715	ascF
511145.b2016	yeeZ
511145.b1709	btuD
511145.b0986	gfcB
511145.b1747	astA
511145.b4062	soxS
511145.b0896	dmsC
511145.b0221	fadE
511145.b1423	ydcJ
511145.b3413	gntX
511145.b2028	ugd
511145.b3564	xylB
511145.b1216	chaA
511145.b3973	birA
511145.b4178	nsrR
511145.b3964	yijD
511145.b0982	etp
511145.b2953	yggU
511145.b1140	intE
511145.b1851	edd
511145.b1580	rspB
511145.b4387	ytjB
511145.b0601	ybdM
511145.b1131	purB
511145.b2557	purL
511145.b2919	scpB
511145.b1520	yneE
511145.b1832	msrC
511145.b3030	parE
511145.b1411	ynbD
511145.b3178	ftsH
511145.b0616	citE
511145.b2457	eutM
511145.b0688	pgm
511145.b1913	uvrC
511145.b1242	ychE
511145.b1875	yecM
511145.b2990	hybG
511145.b1643	ydhI
511145.b1826	mgrB
511145.b0700	rhsC
511145.b2560	pgpC
511145.b3139	agaC
511145.b2763	cysI
511145.b1055	yceA
511145.b0225	yafQ
511145.b0183	rnhB
511145.b0692	potE
511145.b0952	pqiC
511145.b4196	ulaD
511145.b4136	dsbD
511145.b3307	rpsN
511145.b2583	yfiP
511145.b1464	yddE
511145.b0585	fes
511145.b3601	mtlR
511145.b3632	waaQ
511145.b3846	fadB
511145.b2322	yfcJ
511145.b3693	dgoK
511145.b0220	ivy
511145.b2297	pta
511145.b0906	ycaP
511145.b4469	ygiQ
511145.b1192	ldcA
511145.b3282	tsaC
511145.b0049	apaH
511145.b0927	ycbL
511145.b0942	ycbU
511145.b2413	cysZ
511145.b2130	yehY
511145.b2976	glcB
511145.b3149	diaA
511145.b3088	alx
511145.b3890	yiiF
511145.b4069	acs
511145.b2225	yfaP
511145.b2637	yfjT
511145.b1527	yneK
511145.b2371	yfdE
511145.b2100	yegV
511145.b1283	osmB
511145.b1603	pntA
511145.b1259	yciG
511145.b4043	lexA
511145.b2780	pyrG
511145.b1343	dbpA
511145.b3037	ygiB
511145.b3949	frwC
511145.b4312	fimB
511145.b4399	creC
511145.b1487	ddpA
511145.b3366	nirD
511145.b3734	atpA
511145.b0885	aat
511145.b3396	mrcA
511145.b2677	proV
511145.b3684	yidP
511145.b3430	glgC
511145.b1992	cobS
511145.b1356	racR
511145.b2665	ygaU
511145.b3876	yihO
511145.b0772	ybhC
511145.b4356	lgoT
511145.b0078	ilvH
511145.b2951	yggS
511145.b2580	ung
511145.b0106	hofC
511145.b4357	lgoR
511145.b1973	zinT
511145.b3087	ygjR
511145.b1133	mnmA
511145.b0727	sucB
511145.b3849	trkH
511145.b1606	folM
511145.b0969	tusE
511145.b2475	ypfJ
511145.b2659	csiD
511145.b3881	yihT
511145.b0910	cmk
511145.b3578	yiaN
511145.b0035	caiE
511145.b1513	lsrA
511145.b0970	yccA
511145.b1155	tfaP
511145.b0160	dgt
511145.b1236	galU
511145.b1442	ydcU
511145.b3902	rhaD
511145.b0192	nlpE
511145.b3076	ebgA
511145.b3646	yicG
511145.b3424	glpG
511145.b4036	lamB
511145.b3551	bisC
511145.b4255	rraB
511145.b0583	entD
511145.b4485	ytfR
511145.b4280	yjhC
511145.b0498	ybbC
511145.b1570	dicA
511145.b1384	feaR
511145.b1564	relB
511145.b2384	ypdE
511145.b3610	grxC
511145.b2017	yefM
511145.b3996	nudC
511145.b4566	yjhX
511145.b0768	ybhD
511145.b1768	pncA
511145.b3995	rsd
511145.b0695	kdpD
511145.b1326	mpaA
511145.b3623	waaU
511145.b1762	ynjI
511145.b2266	elaB
511145.b0954	fabA
511145.b3531	bcsZ
511145.b3579	yiaO
511145.b1740	nadE
511145.b4277	yjgZ
511145.b1946	fliN
511145.b1432	insQ
511145.b1656	sodB
511145.b0514	glxK
511145.b3219	yhcF
511145.b3918	cdh
511145.b1950	fliR
511145.b2112	yehE
511145.b1426	ydcH
511145.b2279	nuoK
511145.b1148	ymfM
511145.b2709	norR
511145.b0238	gpt
511145.b0689	ybfP
511145.b3652	recG
511145.b3002	yqhA
511145.b0459	maa
511145.b0957	ompA
511145.b1376	uspF
511145.b1734	chbF
511145.b3258	panF
511145.b1929	yedE
511145.b0033	carB
511145.b3012	dkgA
511145.b3691	dgoT
511145.b1761	gdhA
511145.b3137	kbaY
511145.b3709	tnaB
511145.b1409	ynbB
511145.b2510	yfgJ
511145.b3673	emrD
511145.b2312	purF
511145.b0162	cdaR
511145.b0343	lacY
511145.b0646	djlB
511145.b2027	wzzB
511145.b1305	pspB
511145.b2484	hyfD
511145.b2739	ygbM
511145.b3446	yrhB
511145.b0169	rpsB
511145.b1700	ydiT
511145.b1014	putA
511145.b0974	hyaC
511145.b4239	treC
511145.b1585	ynfC
511145.b2717	hycI
511145.b2944	yggI
511145.b2719	hycG
511145.b2325	yfcL
511145.b2032	wbbK
511145.b3351	kefG
511145.b3750	rbsC
511145.b2030	insH1-7
511145.b0496	ybbP
511145.b0656	insH1-3
511145.b2314	dedD
511145.b4375	prfC
511145.b3988	rpoC
511145.b0113	pdhR
511145.b1729	ydjN
511145.b2108	yehA
511145.b0412	yajI
511145.b3265	acrE
511145.b2823	ppdC
511145.b2598	pheL
511145.b0462	acrB
511145.b1265	trpL
511145.b2533	suhB
511145.b1237	hns
511145.b0533	sfmH
511145.b2302	yfcG
511145.b0278	yagL
511145.b0540	insE1-3
511145.b2376	ypdI
511145.b1801	yeaV
511145.b4302	sgcA
511145.b2947	gshB
511145.b3920	yiiQ
511145.b3932	hslV
511145.b4142	groS
511145.b3765	yifB
511145.b2485	hyfE
511145.b3780	rhlB
511145.b1406	ydbC
511145.b0268	yagE
511145.b0950	pqiA
511145.b2873	hyuA
511145.b4126	yjdI
511145.b3955	eptC
511145.b0335	prpE
511145.b2553	glnB
511145.b2982	insH1-9
511145.b3206	npr
511145.b3173	yhbX
511145.b1463	nhoA
511145.b2438	eutK
511145.b0444	queC
511145.b2824	ygdB
511145.b4373	rimI
511145.b3067	rpoD
511145.b2175	mepS
511145.b1773	ydjI
511145.b1447	ydcZ
511145.b1684	sufA
511145.b2446	yffO
511145.b0812	dps
511145.b1608	rstA
511145.b3349	slyD
511145.b4542	yohO
511145.b4323	uxuB
511145.b2183	rsuA
511145.b1636	pdxY
511145.b3361	fic
511145.b1120	cobB
511145.b4088	alsB
511145.b1446	ydcY
511145.b0463	acrA
511145.b0310	ykgH
511145.b1846	yebE
511145.b0717	ybgP
511145.b2787	gudD
511145.b2903	gcvP
511145.b0470	dnaX
511145.b2081	yegQ
511145.b1562	hokD
511145.b1912	pgsA
511145.b0933	ssuB
511145.b1408	ynbA
511145.b4149	blc
511145.b4301	sgcE
511145.b1050	yceK
511145.b0464	acrR
511145.b4412	hokC
511145.b0923	mukE
511145.b1856	mepM
511145.b2388	glk
511145.b2597	raiA
511145.b3166	truB
511145.b4186	yjfC
511145.b0069	sgrR
511145.b0517	allD
511145.b3459	panM
511145.b2636	yfjS
511145.b4394	yjjX
511145.b2048	cpsG
511145.b4004	zraR
511145.b1970	hiuH
511145.b2273	yfbN
511145.b3309	rplX
511145.b1974	yodB
511145.b1833	yebS
511145.b1638	pdxH
511145.b1837	yebW
511145.b3248	yhdE
511145.b3830	ysgA
511145.b2412	zipA
511145.b4101	phnG
511145.b1438	hicB
511145.b4124	dcuR
511145.b1198	dhaM
511145.b3406	greB
511145.b3488	yhiJ
511145.b0405	queA
511145.b4128	ghoS
511145.b1691	ydiN
511145.b1111	ycfQ
511145.b4683	yqeL
511145.b4665	ibsC
511145.b4423	ldrC
511145.b3687	ibpA
511145.b3342	rpsL
511145.b2242	glpB
511145.b3779	gpp
511145.b0863	artI
511145.b0900	ycaN
511145.b3882	yihU
511145.b3648	gmk
511145.b1400	paaY
511145.b3188	sfsB
511145.b0610	rnk
511145.b0418	pgpA
511145.b3011	yqhD
511145.b3179	rlmE
511145.b4352	yjiA
511145.b0576	pheP
511145.b0126	can
511145.b4547	ypfN
511145.b3284	smg
511145.b0523	purE
511145.b0334	prpD
511145.b2754	ygbF
511145.b3195	mlaF
511145.b3546	eptB
511145.b0283	paoD
511145.b0675	umpH
511145.b1969	yedW
511145.b3984	rplA
511145.b4267	idnD
511145.b2319	usg
511145.b4204	yjfZ
511145.b3397	nudE
511145.b1486	ddpB
511145.b2526	hscA
511145.b1864	yebC
511145.b2055	wcaE
511145.b2839	lysR
511145.b3661	nlpA
511145.b2566	era
511145.b1378	pfo
511145.b4177	purA
511145.b4305	sgcX
511145.b3074	ygjH
511145.b0587	fepE
511145.b2986	yghT
511145.b3810	yigA
511145.b3130	yhaV
511145.b4340	yjiR
511145.b3710	mdtL
511145.b3448	yhhA
511145.b3515	gadW
511145.b3922	yiiS
511145.b2269	elaD
511145.b1792	yeaO
511145.b2428	murQ
511145.b0697	kdpB
511145.b2467	nudK
511145.b0357	frmR
511145.b1420	mokB
511145.b3999	yjaG
511145.b3963	fabR
511145.b2690	yqaB
511145.b1370	insH1-5
511145.b3483	yhhH
511145.b2335	yfcR
511145.b2395	yfeA
511145.b2628	yfjL
511145.b0507	gcl
511145.b2918	argK
511145.b0988	insB1-4
511145.b3744	asnA
511145.b4105	phnD
511145.b2476	purC
511145.b4310	nanM
511145.b0846	rcdA
511145.b2587	kgtP
511145.b3626	waaR
511145.b3328	gspG
511145.b1164	ycgZ
511145.b1153	ymfQ
511145.b1617	uidA
511145.b3789	rffH
511145.b0010	satP
511145.b2669	stpA
511145.b0893	serS
511145.b0318	yahD
511145.b0818	ybiR
511145.b2745	truD
511145.b4129	lysU
511145.b2160	yeiI
511145.b0841	ybjG
511145.b4298	yjhH
511145.b2039	rfbA
511145.b2561	yfhH
511145.b2350	gtrA
511145.b0446	cof
511145.b2406	xapB
511145.b3359	argD
511145.b1404	insI1-2
511145.b0039	caiA
511145.b2026	hisI
511145.b2696	csrA
511145.b3456	livM
511145.b1544	ydfK
511145.b3667	uhpC
511145.b3071	yqjI
511145.b1719	thrS
511145.b2987	pitB
511145.b4409	blr
511145.b0686	ybfF
511145.b2842	kduD
511145.b2128	yehW
511145.b2246	rhmT
511145.b0491	fetB
511145.b2068	alkA
511145.b0152	fhuD
511145.b4401	arcA
511145.b1733	chbG
511145.b3136	agaS
511145.b3270	yhdY
511145.b0693	speF
511145.b4138	dcuA
511145.b3398	yrfF
511145.b2671	ygaC
511145.b0662	ubiF
511145.b0789	clsB
511145.b0226	dinJ
511145.b1451	yncD
511145.b4113	basR
511145.b3213	gltD
511145.b0815	opgE
511145.b1925	fliS
511145.b2904	gcvH
511145.b0544	ybcK
511145.b1019	efeB
511145.b3669	uhpA
511145.b2906	ubiI
511145.b0403	malZ
511145.b0087	mraY
511145.b0413	nrdR
511145.b0968	yccX
511145.b1654	grxD
511145.b4306	yjhP
511145.b3640	dut
511145.b0233	yafO
511145.b1714	pheS
511145.b0826	moeB
511145.b1066	rimJ
511145.b2134	pbpG
511145.b1540	rspR
511145.b2712	hypF
511145.b1591	dmsD
511145.b1049	opgH
511145.b3752	rbsK
511145.b2765	queD
511145.b3450	ugpC
511145.b0337	codA
511145.b0489	qmcA
511145.b2121	yehP
511145.b3005	exbD
511145.b2645	yfjZ
511145.b0023	rpsT
511145.b3391	hofQ
511145.b3747	kup
511145.b3047	yqiH
511145.b4361	dnaC
511145.b3035	tolC
511145.b2945	endA
511145.b2001	yeeR
511145.b3144	yraJ
511145.b2817	amiC
511145.b2501	ppk
511145.b4029	yjbH
511145.b0622	pagP
511145.b0326	yahL
511145.b1387	paaZ
511145.b3740	rsmG
511145.b4114	eptA
511145.b2806	rlmM
511145.b4052	dnaB
511145.b2012	yeeD
511145.b1167	ymgC
511145.b1498	ydeN
511145.b1545	pinQ
511145.b2407	xapA
511145.b3381	yhfX
511145.b2520	yfhM
511145.b1646	sodC
511145.b3906	rhaR
511145.b4315	fimI
511145.b1790	yeaM
511145.b0876	ybjD
511145.b0245	ykfI
511145.b3056	cca
511145.b1732	katE
511145.b4097	phnK
511145.b0008	talB
511145.b1528	ydeA
511145.b1289	ycjD
511145.b4483	tatD
511145.b0733	cydA
511145.b3562	yiaA
511145.b0324	yahJ
511145.b1883	cheB
511145.b4304	sgcC
511145.b1519	tam
511145.b1301	puuB
511145.b1248	yciU
511145.b2024	hisA
511145.b1781	yeaE
511145.b4070	nrfA
511145.b4168	tsaE
511145.b2458	eutD
511145.b1525	sad
511145.b3680	yidL
511145.b2265	menF
511145.b4273	insD1-6
511145.b2604	yfiN
511145.b1779	gapA
511145.b0430	cyoC
511145.b2018	hisL
511145.b3500	gor
511145.b0726	sucA
511145.b2415	ptsH
511145.b3929	rraA
511145.b4622	ytcA
511145.b4208	cycA
511145.b3298	rpsM
511145.b3753	rbsR
511145.b0071	leuD
511145.b0624	flc
511145.b0869	ybjT
511145.b0845	ybjJ
511145.b2011	sbcB
511145.b2151	galS
511145.b2361	yfdR
511145.b2704	srlB
511145.b1089	rpmF
511145.b3713	chrR
511145.b1316	ycjT
511145.b1916	sdiA
511145.b2009	sbmC
511145.b0320	yahF
511145.b2248	rhmR
511145.b2833	ygdR
511145.b2954	rdgB
511145.b3619	hldD
511145.b2486	hyfF
511145.b4551	yheV
511145.b1592	clcB
